Id,Predicted
2380,25
2381,25
2382,0
2383,25
2384,0 5
2385,3
2386,22
2387,0
2388,18 19
2389,3
2390,0
2391,0
2392,2 25
2393,0 25
2394,0
2395,18 25
2396,14
2397,0 25
2398,4 14
2399,0
2400,0
2401,0 25
2402,6
2403,25
2404,22
2405,2 14 25
2406,11
2407,0 25
2408,23
2409,14
2410,0
2411,0
2412,0 25
2413,0 5
2414,0 2
2415,0
2416,0 14
2417,0 2
2418,0 7
2419,0 18 19
2420,25
2421,0
2422,19
2423,0
2424,0
2425,4
2426,0 18 25
2427,0 18 19
2428,0 7
2429,14 17 25
2430,0 7
2431,0 25
2432,0 2 22
2433,0 1 25
2434,25
2435,2
2436,5
2437,0 25
2438,0 25
2439,0 23
2440,0 1
2441,0 5
2442,0 17 25
2443,6
2444,0
2445,0 25
2446,6
2447,2
2448,21 25
2449,7 18 21 25
2450,11
2451,0 21
2452,2
2453,0 1
2454,14
2455,1
2456,2
2457,2
2458,23
2459,1
2460,6
2461,4
2462,0
2463,0
2464,0 13
2465,0 14
2466,0 5
2467,0 25
2468,0 25
2469,0 21 25
2470,12
2471,0 2
2472,18 25
2473,21 25
2474,12
2475,0 14 25
2476,7
2477,25
2478,26
2479,25
2480,0 24
2481,2 14 25
2482,25
2483,23
2484,21 25
2485,0 25
2486,0
2487,25
2488,11
2489,21
2490,7
2491,0 21
2492,21 25
2493,2
2494,0 25
2495,0
2496,25
2497,5
2498,6 7
2499,18 19
2500,0 2
2501,0 25
2502,0 14
2503,11
2504,0 1
2505,0 16 17 25
2506,0 2 25
2507,19
2508,2 21 22
2509,7
2510,21
2511,0 1 5
2512,0 21 25
2513,0 25
2514,2
2515,25
2516,16 25
2517,11
2518,0 25
2519,21 25
2520,23
2521,0
2522,23
2523,0
2524,0 11
2525,23
2526,25
2527,11
2528,0 5
2529,18 24 25
2530,22 24
2531,25
2532,0 19
2533,0 25
2534,5
2535,21 25
2536,0 25
2537,14
2538,22
2539,11
2540,25
2541,0 7
2542,25
2543,24
2544,13
2545,25
2546,0
2547,0 25
2548,4
2549,23
2550,0 25
2551,0
2552,0 1
2553,0
2554,0 2
2555,0
2556,22
2557,23
2558,0 21
2559,3 23
2560,0 25
2561,21 22
2562,0
2563,2 25
2564,25
2565,4
2566,18
2567,0 5
2568,0
2569,0 3
2570,25
2571,5
2572,0
2573,0 3
2574,18 19
2575,0 14
2576,6
2577,18 19
2578,11
2579,0 26
2580,3 14
2581,0 21 25
2582,0
2583,25
2584,14
2585,14
2586,0 25
2587,0 23 25
2588,0
2589,11
2590,21
2591,7
2592,25
2593,0 25
2594,0 11
2595,0 25
2596,0 25
2597,0
2598,0 7
2599,21 25
2600,12
2601,5
2602,0
2603,5 25
2604,0 3
2605,21 25
2606,0 1
2607,23
2608,0 17 25
2609,21
2610,0 7
2611,0 23
2612,7
2613,0 12
2614,25
2615,14
2616,4 21 22
2617,0
2618,0 2
2619,6 25
2620,0 19 25
2621,0
2622,0 7 25
2623,0 23
2624,11
2625,17 21 25
2626,25
2627,22
2628,0 25
2629,18 25
2630,0 25
2631,2 21
2632,0 21 23
2633,25
2634,26
2635,0 21 25
2636,5
2637,0
2638,0
2639,4
2640,0
2641,25
2642,23
2643,0 25
2644,17 25
2645,2
2646,4
2647,0
2648,0
2649,3 25
2650,0 21
2651,2 25
2652,2 25
2653,0 2 25
2654,14
2655,0 23
2656,18
2657,17 18 25
2658,11 24 25
2659,0 21 22
2660,0 25
2661,11
2662,2
2663,0 25
2664,0 21 25
2665,1
2666,0 2
2667,2 11 24
2668,25
2669,0 21 25
2670,6
2671,1
2672,0 25
2673,18 19
2674,0
2675,17 21 25
2676,0 25
2677,23
2678,0
2679,25
2680,24
2681,0 18 19
2682,0
2683,13 21
2684,14
2685,0 25
2686,0 25
2687,24
2688,13 25
2689,0 5
2690,25
2691,3
2692,0 22
2693,0 2
2694,0
2695,0 5 25
2696,0 2
2697,0 1
2698,25
2699,25
2700,0
2701,14 17
2702,2
2703,2
2704,0
2705,18
2706,0 25
2707,23
2708,19
2709,14
2710,0
2711,19
2712,6
2713,11
2714,0 3 11
2715,6
2716,0 5
2717,0
2718,2
2719,4
2720,0
2721,0
2722,0
2723,4 21 22
2724,0 2 23 25
2725,20
2726,0 25
2727,0 22
2728,5 25
2729,0
2730,0 25
2731,0
2732,0 2
2733,0 25
2734,0 26
2735,25
2736,18 19
2737,25
2738,5
2739,0
2740,0
2741,0 25
2742,0
2743,0 25
2744,21 25
2745,23 25
2746,12 21
2747,21 25
2748,2 25
2749,0
2750,18 19
2751,0 25
2752,4 21
2753,2
2754,21
2755,0 19
2756,0 25
2757,3
2758,0 21 25
2759,0 23
2760,0 18 19 25
2761,25
2762,21 25
2763,25
2764,0 25
2765,3
2766,12 21 25
2767,25
2768,21 25
2769,23
2770,0 25
2771,7
2772,26
2773,2
2774,1
2775,0 1 25
2776,0 25
2777,3
2778,23
2779,25
2780,0
2781,25
2782,21
2783,0 25
2784,5 11
2785,0
2786,2
2787,0 25
2788,2 25
2789,0
2790,0
2791,4
2792,21 25
2793,18 23
2794,1
2795,2
2796,21 25
2797,21
2798,7
2799,25
2800,21
2801,23 25
2802,0
2803,7
2804,5
2805,13
2806,7
2807,0 2 3
2808,0 21 25
2809,0 1
2810,2 21 25
2811,0 21 25
2812,0 1
2813,4 26
2814,21 25
2815,0 22
2816,5 23
2817,5
2818,5
2819,21 22
2820,23
2821,19
2822,0 3 25
2823,0 25
2824,21 22
2825,0 2
2826,23
2827,21
2828,23
2829,5
2830,0
2831,0 2
2832,2 14
2833,2 25
2834,0 7
2835,14 17 25
2836,0
2837,19 25
2838,25
2839,25
2840,7 21
2841,14
2842,21 25
2843,21
2844,0 25
2845,1
2846,21 25
2847,12
2848,23
2849,14 16 17 25
2850,0 25
2851,0 25
2852,0 25
2853,0
2854,0
2855,0 1
2856,0
2857,24
2858,0
2859,0 12 25
2860,2 12 25
2861,0 2 7
2862,2
2863,0
2864,0 14
2865,0 21
2866,0 2 21
2867,2 16 21
2868,19
2869,0 2
2870,5
2871,0
2872,21 22
2873,0 25
2874,0 7
2875,14
2876,0 21 25
2877,19
2878,21 25
2879,25
2880,7 21
2881,18 19
2882,1
2883,23
2884,22
2885,0 7
2886,2
2887,0 25
2888,2
2889,0
2890,0 1
2891,0 2
2892,6
2893,7
2894,7 25
2895,20
2896,11
2897,25
2898,5 21 25
2899,0 3
2900,4 25
2901,18 19
2902,0 21
2903,25
2904,23
2905,0 25
2906,0
2907,0 5 25
2908,23 25
2909,0 25
2910,5
2911,0 25
2912,21 25
2913,2 23
2914,0
2915,0 23 25
2916,25
2917,3
2918,0 25
2919,23
2920,0
2921,4 11
2922,12 19
2923,22
2924,25
2925,14
2926,0 23
2927,3 23
2928,0
2929,0 23 25
2930,0 23
2931,22
2932,0 25
2933,25
2934,7 23
2935,0 21 25
2936,7
2937,25
2938,26
2939,14
2940,0
2941,0
2942,7
2943,0
2944,5
2945,25
2946,3
2947,7
2948,11
2949,18 19
2950,3
2951,4 25
2952,0 25
2953,7
2954,0 23
2955,25
2956,21 25
2957,0 25
2958,2 25
2959,20
2960,25
2961,18 19
2962,25
2963,25
2964,6
2965,0 7
2966,23 25
2967,1
2968,0 5
2969,0 19 25
2970,2 11 25
2971,2
2972,1
2973,0
2974,0 12 21
2975,21 25
2976,0
2977,5 25
2978,2 23 25
2979,7
2980,0
2981,0 25
2982,11
2983,0 16 25
2984,0 5
2985,23
2986,0 2
2987,0 21
2988,2 6 25
2989,1
2990,25
2991,11 25
2992,0 21 25
2993,21 25
2994,1 18
2995,25
2996,0 21 22
2997,4
2998,21
2999,19
3000,0
3001,25
3002,0 4 22
3003,0 21 25
3004,0 21 25
3005,0 21 25
3006,13
3007,0 25
3008,0 25
3009,0 25
3010,21
3011,0 25
3012,0 16
3013,0 25
3014,5
3015,11
3016,21 25
3017,2 25
3018,25
3019,3
3020,5
3021,0 2
3022,3
3023,4 25
3024,0
3025,1 11 25
3026,0
3027,0 1
3028,21 25
3029,0 25
3030,0 5 25
3031,7
3032,0 25
3033,1
3034,3
3035,0 25
3036,2 7 25
3037,5 25
3038,18 19
3039,0 17 25
3040,4
3041,23
3042,19
3043,1 21
3044,0
3045,23
3046,0
3047,2
3048,27
3049,0 21 25
3050,13 15
3051,0
3052,2 25
3053,0 25
3054,25
3055,0 5
3056,17 25
3057,0
3058,5
3059,25
3060,0
3061,25
3062,4 25
3063,25
3064,0 2
3065,5
3066,0
3067,11
3068,0 1
3069,0 7 18 25
3070,26
3071,11
3072,0
3073,0 5 25
3074,18 19 25
3075,26
3076,0 2
3077,0 21 25
3078,21
3079,0 5
3080,0 25
3081,21 25
3082,24
3083,0
3084,5
3085,0 25
3086,0 19
3087,2 11
3088,1 2
3089,0 1 2
3090,0 5
3091,0 21
3092,23 25
3093,25
3094,2
3095,21 25
3096,21
3097,0
3098,1 2 25
3099,21 25
3100,0 17 18 19
3101,2 12 25
3102,7 21
3103,0 1 25
3104,25
3105,0 23
3106,1
3107,0 7 21 25
3108,0 24
3109,25
3110,11
3111,13 21
3112,0 25
3113,23
3114,3 23
3115,25
3116,0 25
3117,3
3118,14 16 17
3119,19 25
3120,5
3121,2 25
3122,25
3123,0 5 21 25
3124,25
3125,0 25
3126,5
3127,0 21
3128,0
3129,0
3130,18 19 25
3131,5
3132,1
3133,7 25
3134,3 14
3135,0 21 25
3136,2
3137,2
3138,12
3139,0
3140,7
3141,0
3142,25
3143,0
3144,0 22
3145,0
3146,7
3147,0 2
3148,7 21 25
3149,0 25
3150,25
3151,4 19
3152,5
3153,0
3154,0 23
3155,7
3156,0 1 25
3157,2 21
3158,26
3159,0 25
3160,3
3161,0
3162,0 25
3163,0
3164,2 25
3165,0 25
3166,21 25
3167,19
3168,4 25
3169,0
3170,0
3171,3
3172,25
3173,0 25
3174,12
3175,0 7
3176,0 25
3177,2
3178,2 25
3179,0
3180,0
3181,0 21 25
3182,4 7
3183,18 19
3184,0 22
3185,2 11
3186,0
3187,14
3188,0 5
3189,0 2 23
3190,4 19
3191,25
3192,6 25
3193,0 5
3194,0 5 25
3195,0
3196,0 2 12
3197,0
3198,25
3199,1
3200,1 6
3201,25
3202,25
3203,0 25
3204,0 25
3205,5
3206,0
3207,26
3208,0 21 25
3209,0 18 19
3210,0
3211,0 25
3212,0 3
3213,3
3214,0 18 25
3215,0
3216,25
3217,11 25
3218,25
3219,25
3220,25
3221,0 7
3222,23
3223,0 25
3224,0 23
3225,0 23
3226,2 25
3227,0 25
3228,0 18 19
3229,23
3230,16 25
3231,0
3232,21 25
3233,0 21 25
3234,0 21 25
3235,0
3236,0 25
3237,0 25
3238,0 25
3239,4
3240,18 25
3241,0
3242,5 25
3243,5 26
3244,0 21 25
3245,0
3246,4
3247,25
3248,21
3249,25
3250,25
3251,25
3252,0 5 7
3253,0
3254,19
3255,0
3256,25
3257,1 25
3258,2 25
3259,0
3260,2
3261,7
3262,0 21
3263,6
3264,4
3265,17 18 25
3266,23
3267,12 21
3268,17 25
3269,26
3270,23
3271,0 16
3272,21
3273,25
3274,0 21 25
3275,0 18 19 21
3276,3
3277,0 25
3278,0 2
3279,2
3280,2
3281,0
3282,25
3283,21 25
3284,0 7
3285,0 25
3286,0 25
3287,0 7
3288,0 25
3289,0 12
3290,25
3291,0 5
3292,0 1 25
3293,0 12
3294,2 25
3295,25
3296,21
3297,5
3298,0 17 25
3299,21 25
3300,21
3301,21
3302,0 25
3303,23
3304,23
3305,7
3306,12
3307,21
3308,5
3309,21 25
3310,5
3311,0 25
3312,0 25
3313,0
3314,25
3315,25
3316,2
3317,0 21 25
3318,0 7
3319,22 24
3320,0 22
3321,0 5
3322,25
3323,0 25
3324,7
3325,6
3326,0 25
3327,0 13
3328,14
3329,7
3330,0 21 25
3331,0
3332,25
3333,4 25
3334,16 17
3335,0 25
3336,3
3337,25
3338,25 26
3339,0
3340,5
3341,2 25
3342,23
3343,0
3344,2 14 25
3345,3
3346,4
3347,0 2
3348,21 25
3349,21
3350,17 25
3351,0 23 25
3352,18
3353,0 7
3354,12
3355,0
3356,7 18
3357,0 21
3358,25
3359,25
3360,23
3361,0 25
3362,2
3363,0
3364,25
3365,25
3366,0
3367,25
3368,0 19
3369,3
3370,6
3371,16
3372,2 3 25
3373,0 21 25
3374,21 25
3375,5 25
3376,18 19
3377,14 16 17
3378,0
3379,0
3380,12 21
3381,21
3382,0 2
3383,23
3384,0 25
3385,0 25
3386,25
3387,4
3388,5 24
3389,0 5 25
3390,19
3391,21
3392,19
3393,2
3394,5
3395,2
3396,6
3397,0 21
3398,0
3399,0 14
3400,0 21 25
3401,23
3402,0
3403,6
3404,0 25
3405,14 17
3406,0 19
3407,26
3408,6 25
3409,25
3410,25
3411,23
3412,18 19
3413,13
3414,0
3415,0 7 25
3416,0
3417,1 11
3418,4 19
3419,0
3420,0 25
3421,25
3422,19
3423,0 3
3424,3 7
3425,14
3426,2
3427,18
3428,23
3429,0
3430,22
3431,4
3432,25
3433,19
3434,0 25
3435,21
3436,0
3437,0
3438,0 12 21
3439,0 25
3440,23
3441,0
3442,17 21 25
3443,0 25
3444,25
3445,25
3446,0
3447,5
3448,25
3449,0 25
3450,0 21 25
3451,0
3452,25
3453,0 21
3454,11
3455,0 7
3456,14 16
3457,0
3458,0
3459,14
3460,0
3461,14
3462,0 2
3463,7
3464,3
3465,0 19
3466,7
3467,18
3468,19
3469,7 25
3470,5
3471,18
3472,0 2 25
3473,0
3474,0 21 25
3475,0 13
3476,0
3477,25
3478,7
3479,21 25
3480,0
3481,0
3482,21 25
3483,0 5 25
3484,0
3485,19
3486,0 19 25
3487,18 19
3488,21 25
3489,0 25
3490,2 6 25
3491,23
3492,0 5 18
3493,0 25
3494,0 7
3495,25
3496,0
3497,0
3498,0
3499,23
3500,0 25
3501,0 5 25
3502,5
3503,11
3504,0 25
3505,3
3506,0
3507,0 19 21
3508,25
3509,23
3510,1 2 25
3511,6
3512,0
3513,0 24
3514,0
3515,0 25
3516,25
3517,0 19
3518,0 25
3519,3 25
3520,14 16
3521,25
3522,0
3523,0
3524,0 25
3525,21 25
3526,25
3527,0 1
3528,0
3529,0 23 25
3530,25
3531,23
3532,0 2 3
3533,0 2
3534,0 12
3535,0
3536,0 21
3537,0 7
3538,4
3539,0
3540,0 1 25
3541,3 23
3542,1
3543,7 21 25
3544,25
3545,0 19 25
3546,0 25
3547,0 7 18
3548,0
3549,19
3550,23
3551,0 23
3552,5 25
3553,25
3554,0 11 25
3555,0
3556,0 25
3557,0 21
3558,18 19 21
3559,14
3560,21
3561,21
3562,0 7
3563,23
3564,23
3565,0
3566,5
3567,25
3568,0
3569,0 5 25
3570,0 16 17 18 25
3571,0 14 16
3572,0
3573,25
3574,0 5
3575,23
3576,0 2 20 23
3577,0
3578,25
3579,0 14
3580,0 21
3581,25
3582,17
3583,0
3584,25
3585,2
3586,14 17
3587,0 18 19
3588,21 25
3589,18 19
3590,19
3591,0 16 17 25
3592,0
3593,0 18 19 25
3594,23
3595,21 25
3596,25
3597,0
3598,0
3599,0 21 25
3600,0 21 25
3601,0
3602,21 25
3603,0 25
3604,0
3605,0 4 21 25
3606,0 21 25
3607,0 23
3608,5
3609,25
3610,0 18
3611,20
3612,0 18 25
3613,12
3614,0 16 17
3615,4 21 22
3616,5
3617,0 21 25
3618,25
3619,25
3620,0 25
3621,14 16
3622,23
3623,0 4 21 25
3624,14
3625,0 25
3626,0 25
3627,0 25
3628,0 25
3629,11 25
3630,21
3631,0
3632,14 16 17 18
3633,0 7
3634,23
3635,7 25
3636,0 7
3637,25
3638,0 5 25
3639,0 25
3640,0 25
3641,4
3642,21 25
3643,0
3644,4
3645,7
3646,19
3647,0 12
3648,7
3649,0 23
3650,0 14
3651,5 25
3652,18 19
3653,25
3654,5
3655,0 17 25
3656,7 23
3657,19
3658,11
3659,0 7
3660,14
3661,6
3662,0
3663,1 25
3664,11
3665,0
3666,7
3667,0 25
3668,23
3669,0 25
3670,0 2
3671,0
3672,0 2
3673,23
3674,0
3675,25
3676,11
3677,5
3678,0 18 19
3679,24
3680,0
3681,0 25
3682,25
3683,0 25
3684,2
3685,0 25
3686,0 5 7
3687,23
3688,2
3689,0 25
3690,0 25
3691,0 25
3692,0 25
3693,0 1
3694,0 2
3695,0 21
3696,0
3697,2
3698,21
3699,0 5
3700,0 3
3701,25
3702,14 25
3703,0
3704,0 2
3705,18
3706,19
3707,0 25
3708,0
3709,11
3710,0
3711,25
3712,0
3713,0 25
3714,0
3715,0 25
3716,0
3717,18
3718,0 2 25
3719,0 25
3720,0 7
3721,0 25
3722,1
3723,0
3724,23
3725,25
3726,19
3727,2
3728,23
3729,3 13
3730,25
3731,25
3732,0 2
3733,1
3734,5 7
3735,0
3736,0 2 7 25
3737,25
3738,0
3739,3
3740,4
3741,14
3742,25
3743,0 25
3744,21 22
3745,3
3746,18
3747,25
3748,0 7 25
3749,7
3750,18 25
3751,0 13
3752,6 25
3753,0 21
3754,0
3755,0
3756,0 2
3757,0 25
3758,0
3759,21 25
3760,0 2 25
3761,0 17 25
3762,0 14 19
3763,0 7
3764,0 25
3765,0
3766,23
3767,25
3768,0
3769,5 23
3770,0 18 19 23
3771,0
3772,2 25
3773,0
3774,25
3775,21
3776,13
3777,21
3778,25
3779,0 7
3780,4 26
3781,0 25
3782,18 21 25
3783,9 10
3784,0 25
3785,0 21
3786,11
3787,7
3788,25
3789,21 25
3790,0 25
3791,25
3792,0 23
3793,25
3794,0 21 25
3795,0 25
3796,4
3797,25 26
3798,0
3799,0
3800,23
3801,0 16 17 25
3802,0 2 25
3803,21 25
3804,25 26
3805,25
3806,4
3807,0 25
3808,23
3809,0 23
3810,0
3811,25
3812,0 1 7
3813,14
3814,0
3815,0 25
3816,25
3817,0 21 25
3818,0 25
3819,0
3820,6
3821,25
3822,0 18
3823,0 23
3824,25
3825,0 25
3826,0
3827,0 18 25
3828,25
3829,11
3830,0 17 25
3831,25
3832,23
3833,0 22 25
3834,21
3835,4
3836,7
3837,25
3838,0
3839,21
3840,23
3841,0 25
3842,23
3843,0
3844,0 25
3845,23
3846,5 21
3847,25
3848,0 25
3849,0 25
3850,0
3851,0 1 19
3852,0 2
3853,0 18 19 25
3854,18
3855,5 19
3856,14
3857,22
3858,11
3859,6
3860,0 25
3861,18 24
3862,0
3863,14 25
3864,0 2 25
3865,2
3866,6
3867,21 25
3868,25
3869,0
3870,4
3871,11
3872,0 18 19 21 25
3873,1
3874,16 17 25
3875,23
3876,0 25
3877,6
3878,0 23
3879,0
3880,0 7 25
3881,0 26
3882,0 18
3883,1
3884,25
3885,0 14 25
3886,0 21
3887,1
3888,4
3889,7
3890,0 25
3891,6
3892,13
3893,25
3894,11 21
3895,3 22
3896,0 23
3897,23
3898,6
3899,5 14
3900,0 21 25
3901,4
3902,2
3903,21 25
3904,0 7
3905,25
3906,0
3907,25
3908,0 21
3909,25
3910,0 12 25
3911,25
3912,13 21
3913,7
3914,25
3915,25
3916,21 25
3917,14 17
3918,0 21 25
3919,0 16 25
3920,5 21
3921,11
3922,0 5 15
3923,0
3924,0
3925,2
3926,21 25
3927,3
3928,6 25
3929,0 18 19
3930,0 21
3931,0 21 25
3932,0 7 25
3933,14
3934,0
3935,25
3936,4 25
3937,0 25
3938,0 18 19
3939,21
3940,7
3941,18
3942,25
3943,24
3944,2
3945,0 21 25
3946,19 25
3947,23
3948,23
3949,23
3950,21 25
3951,21 25
3952,0 21 25
3953,0 25
3954,0 25
3955,0
3956,3 5 25
3957,13
3958,21
3959,25
3960,18 19 25
3961,3 23
3962,0
3963,0
3964,0 11
3965,21 25
3966,2
3967,12 21
3968,0 21 25
3969,0
3970,3
3971,23
3972,21
3973,0 14 16 17
3974,19
3975,21
3976,0 25
3977,25
3978,21 25
3979,0 21
3980,0
3981,15 25
3982,4 21 25
3983,22
3984,0 3 16
3985,0 25
3986,5
3987,0 25
3988,4 14
3989,2 25
3990,0 2
3991,0 25
3992,0
3993,14
3994,0 25
3995,21 23 25
3996,0
3997,6 25
3998,0 25
3999,7
4000,3
4001,0 2 25
4002,0
4003,0
4004,2 25
4005,21 25
4006,25
4007,23
4008,0
4009,0 25
4010,2 25
4011,3 25
4012,0
4013,0
4014,25
4015,0 25
4016,0
4017,6
4018,7
4019,12
4020,25
4021,21 25
4022,21
4023,5
4024,21
4025,22
4026,0 23
4027,7
4028,0 17 18 25
4029,21 25
4030,21 25
4031,23 25
4032,6
4033,17 25
4034,5
4035,0
4036,3
4037,0 23
4038,23
4039,25
4040,0 16
4041,3 7
4042,0
4043,0
4044,3
4045,0 25
4046,4
4047,25
4048,0 25
4049,0 25
4050,0 25
4051,23
4052,0
4053,0 5 25
4054,0 1
4055,25
4056,0
4057,0 25
4058,21
4059,7
4060,0
4061,0 23
4062,23
4063,23
4064,5 25
4065,0
4066,21 25
4067,0 25
4068,1 21 25
4069,11
4070,0
4071,2 21 25
4072,21
4073,0 23
4074,23
4075,5
4076,0
4077,11
4078,0
4079,0 21 25
4080,0 21
4081,3 23
4082,0 3 7
4083,23
4084,0 25
4085,6
4086,14
4087,0
4088,4
4089,5
4090,0 13 22
4091,0 21
4092,19
4093,0
4094,2 21 25
4095,0
4096,19 22
4097,2 21
4098,1
4099,25
4100,21 25
4101,0
4102,2 25
4103,14 17
4104,23
4105,6
4106,0 21 25
4107,21
4108,0 25
4109,0 23 25
4110,14
4111,1
4112,4 25
4113,1 12 21
4114,0
4115,0 21 25
4116,21 25
4117,4 25
4118,0 7
4119,7
4120,3
4121,14
4122,18 25
4123,22
4124,0 11
4125,0 18 19
4126,5 24
4127,2 25
4128,14
4129,2
4130,24
4131,2
4132,23
4133,0 1
4134,25
4135,0 21 25
4136,0
4137,23
4138,0 2 25
4139,0 18 21 25
4140,0 26
4141,0 25
4142,17 25
4143,2 14
4144,0 25
4145,18
4146,0
4147,0 21 25
4148,0 3
4149,23
4150,3
4151,25
4152,0 25
4153,0
4154,4 21
4155,11
4156,25
4157,23 25
4158,0 3
4159,21 25
4160,25
4161,0
4162,0 5
4163,21
4164,26
4165,14
4166,2 13
4167,0
4168,21
4169,0
4170,6
4171,18 25
4172,2
4173,2 25
4174,11
4175,0 7
4176,2
4177,0 25
4178,0 1 25
4179,23
4180,25
4181,21 25
4182,0 25
4183,23
4184,21
4185,25
4186,0 25
4187,2
4188,0 2 3
4189,0 7
4190,0
4191,18 19
4192,4 14 16
4193,0 14
4194,0 17 25
4195,21
4196,25
4197,0
4198,0 25
4199,1
4200,0 25
4201,0 25
4202,21
4203,0 5
4204,24
4205,0 23
4206,0 16 17 18
4207,0 25
4208,0 22
4209,6 25
4210,14
4211,0 25
4212,25
4213,0 24
4214,0 19 25
4215,0 14
4216,0 7
4217,4 21 26
4218,7
4219,0 1
4220,25
4221,19
4222,3
4223,0 25
4224,21
4225,0 25
4226,0 25
4227,7
4228,2 25
4229,1 25
4230,0 25
4231,0 25
4232,21 25
4233,0
4234,0 25
4235,21 25
4236,25
4237,2 7
4238,0 21 23
4239,14 25
4240,0
4241,0 7 25
4242,23
4243,25
4244,25
4245,5
4246,2 7
4247,0
4248,4
4249,23
4250,20
4251,0
4252,22
4253,0 25
4254,0 21 25
4255,14
4256,12
4257,18
4258,0 25
4259,14 16 17
4260,0 21
4261,0
4262,5
4263,4
4264,11 14
4265,0 23
4266,0 25
4267,5 6
4268,0 25
4269,13
4270,3
4271,25
4272,5
4273,0 25
4274,0
4275,0 19
4276,0 5
4277,0 25
4278,0
4279,1
4280,6 25
4281,13
4282,1 2
4283,14
4284,0 21
4285,25
4286,0 25
4287,14
4288,25
4289,12
4290,25
4291,0 25
4292,2
4293,0 4
4294,22
4295,5
4296,0
4297,0 24 25
4298,21 25
4299,7
4300,0 25
4301,0 7 25
4302,21
4303,0 16
4304,23
4305,0
4306,14 17 21 25
4307,25
4308,25
4309,11
4310,12
4311,0
4312,0 25
4313,0 16 17 25
4314,0 25
4315,18
4316,25
4317,3 25
4318,21
4319,25
4320,25
4321,25
4322,0 5
4323,4
4324,0 25
4325,25
4326,21 25
4327,23
4328,22
4329,0
4330,0 4 12
4331,0 2
4332,4
4333,0 2
4334,0 25
4335,25
4336,25
4337,0 5
4338,0 1
4339,0 2 24
4340,0 25
4341,0 2
4342,2
4343,21 22
4344,0
4345,11 23
4346,0 2
4347,0 21
4348,19
4349,18 19
4350,5
4351,21
4352,0 2 25
4353,25
4354,5 25
4355,7
4356,0 25
4357,0 25
4358,23
4359,12 21
4360,0 2
4361,23
4362,0 5
4363,0 5
4364,0 23
4365,18 19
4366,0
4367,0 21 25
4368,25
4369,4
4370,0 25
4371,4 5
4372,0
4373,0 25
4374,0 26
4375,0
4376,0 25
4377,13 25
4378,5
4379,21
4380,18 19
4381,25
4382,14
4383,2 25
4384,12
4385,0 25
4386,0 25
4387,7 23
4388,4 23
4389,0 14
4390,23
4391,0 17 25
4392,25
4393,7
4394,0 2
4395,0
4396,0 2
4397,5 14
4398,0 2
4399,7 23
4400,13
4401,25
4402,0 25
4403,16 17
4404,17 18 25
4405,25
4406,0
4407,0 4 25
4408,2 7
4409,5 25
4410,0 2
4411,0 14 25
4412,6
4413,23
4414,5
4415,0
4416,14
4417,0 13
4418,0
4419,0 25
4420,0
4421,0 23
4422,13
4423,0 1 25
4424,0
4425,5 7
4426,21
4427,25
4428,5
4429,25
4430,13 25
4431,0 2 25
4432,6
4433,0
4434,4 22
4435,25
4436,0 25
4437,25
4438,0 25
4439,0 2
4440,2
4441,0
4442,2 25
4443,2
4444,0 2 25
4445,0 19
4446,14
4447,0 25
4448,2 25
4449,7
4450,21
4451,2 11
4452,0
4453,0 5 23 25
4454,0 1
4455,0 5
4456,0
4457,2
4458,25
4459,5
4460,2 23
4461,25
4462,0 21 25
4463,0 23 25
4464,11
4465,0 1 21 25
4466,0 2 3
4467,0 7
4468,0 2
4469,2 25
4470,0 23
4471,0 7
4472,0 25
4473,0
4474,4
4475,0 25
4476,23
4477,22
4478,0 25
4479,25
4480,5
4481,3
4482,0 22
4483,23
4484,0
4485,0
4486,2
4487,0 25
4488,0
4489,0 7
4490,0 25
4491,7
4492,23
4493,0 25
4494,0
4495,25
4496,5 23 25
4497,21
4498,25
4499,0
4500,0 25
4501,0
4502,4 7
4503,0
4504,0 7 25
4505,23
4506,25
4507,7
4508,0 7 21 25
4509,21 25
4510,3
4511,0 1
4512,0 25
4513,0 21
4514,19
4515,0
4516,7 18
4517,21 25
4518,0 25
4519,0 2
4520,23
4521,19
4522,0 14 16
4523,0
4524,0 18 19 25
4525,0 21
4526,21 22
4527,0 21 25
4528,18 25
4529,14
4530,0 25
4531,0 21 25
4532,0 21 25
4533,14
4534,0 22
4535,11
4536,0 21
4537,6 25
4538,0
4539,0 25
4540,7
4541,17 25
4542,0 16 17 25
4543,4 25
4544,0 25
4545,0
4546,0 25
4547,14 16
4548,9
4549,25
4550,0 17 18 25
4551,19 21
4552,0
4553,2
4554,23
4555,0
4556,2
4557,14 25
4558,11
4559,0 25
4560,0 25
4561,11
4562,19
4563,0
4564,14
4565,0 25
4566,7 25
4567,0 25
4568,0 3 25
4569,23
4570,0 18 19
4571,7
4572,0 25
4573,0 25
4574,0
4575,21 25
4576,7
4577,2
4578,7
4579,0 25
4580,0 19
4581,0
4582,7
4583,0 25
4584,2
4585,0 2
4586,0
4587,2 25
4588,23 25
4589,5
4590,21
4591,0 1 25
4592,2
4593,0 2 25
4594,0 26
4595,21
4596,0
4597,2 14
4598,17 18 21 25
4599,4
4600,25
4601,0 4
4602,18 25
4603,21
4604,0 25
4605,19
4606,0 21
4607,4
4608,25
4609,18
4610,7 21 25
4611,0
4612,0
4613,7
4614,2
4615,0
4616,0 17
4617,0
4618,21
4619,0
4620,0
